CD_UF;NM_UF;CD_MUNIC;NM_MUNIC;ID_LI;CD_LI;OCORRENCIA;NM_LI;CD_SETOR;SITUACAO;CD_SIT;CD_TIPO;CD_AGLOM;NM_AGLOM;CD_TI;TI_FUNAI;NM_TI;FASE;C_CR_FUNAI;N_CR_FUNAI;ALD_FUNAI;VAL_FUNAI;ALD_SIASI;VAL_SIASI;AMZ_LEG;LAT;LONG
13;Amazonas;1302306;Jutaí;1300122;1310829;1;Comunidade Indígena Queimada Nova;130230605000078;Rural;8;5;130230600028;Aldeia Indígena Queimada Nova;;;;;;;3783;2;50761;1;1;-3.905670583;-67.60577822
13;Amazonas;1303809;São Gabriel da Cachoeira;1300131;1312159;1;Aldeia Indígena Inambú;130380905000307;Rural;8;5;130380900273;Aldeia Indígena Inambu;;;;;;;3874;2;51957;2;1;0.105833444;-66.34141694
13;Amazonas;1303908;São Paulo de Olivença;1300137;1312201;1;Aldeia Indígena Porto Lutador;130390805000009;Rural;5;5;130390800007;Aldeia Indígena TI Porto Redenção;;;;;;;2651;1;48391;1;1;-3.403753333;-68.68580164
13;Amazonas;1300029;Alvarães;1300140;1310371;1;Aldeia Indígena Kanariá;130002905000064;Rural;8;5;130002900010;Aldeia Indígena Kanariá;;;;;;;2431;2;;;1;-3.095369444;-64.9279625
13;Amazonas;1300508;Barreirinha;1300141;1311937;1;Aldeia Indígena Santa Vitória do Cuatá;130050815000107;Rural;5;5;130050800291;Aldeia Indígena Santa Vitória do Cuatá 1;;;;;;;451;2;50830;2;1;-3.189239917;-57.09502769
13;Amazonas;1304062;Tabatinga;1300144;1310024;1;Aldeia Indígena Sacambú I;130406205000070;Rural;5;5;130406200022;Aldeia Indígena Sacambu 1;;;;;;;2739;1;51060;1;1;-4.127289694;-69.44922817
13;Amazonas;1304203;Tefé;1300147;1312052;1;Aldeia Indígena Boará de Cima;130420305000144;Rural;8;5;130420300027;Aldeia Indígena Boara;;;;;;;1771;2;52530;2;1;-3.350409;-64.64287633
13;Amazonas;1304203;Tefé;1300149;1310206;1;Aldeia Indígena Bonfim;130420305000198;Rural;5;5;130420300114;Aldeia Indígena Bomfim;;;;;;;1771;2;52530;2;1;-3.601036278;-64.29182511
13;Amazonas;1303809;São Gabriel da Cachoeira;1300154;1310309;1;Comunidade Indígena Itacoatiara Mirim;130380905000474;Rural;5;5;130380900476;Aldeia Indígena Comunidade Itacoatiara Mirim;;;;;;;448;2;50794;1;1;-0.152857417;-67.00592539
13;Amazonas;1301001;Carauari;1300164;1311834;1;Aldeia Indígena Matatibem;130100105000097;Rural;8;5;130100100004;Aldeia Indígena Matatibem;;;;;;;3867;2;51783;2;1;-5.240333515856406;-67.02661330776995
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300177;1312058;1;Aldeia Indígena Açaituba;130360105000106;Rural;8;5;130360100072;Aldeia Indígena Açaituba;;;;;;;2673;2;52539;2;1;-0.45498655;-64.88431406653163
13;Amazonas;1303700;Santo Antônio do Içá;1300181;1311573;1;Aldeia Indígena Monte Tabor;130370005000145;Rural;7;5;130370000056;Aldeia Indígena Monte Tabor;;;;;;;4982;2;49963;2;1;-2.890855444;-68.36731053
13;Amazonas;1303809;São Gabriel da Cachoeira;1300184;1311352;1;Comunidade Indígena Caruru Cachoeira (Alto Walpés);130380905000183;Rural;8;5;130380900041;Aldeia Indígena Caruru;;;;;;;2661;2;50609;2;1;1.088717;-69.326524
13;Amazonas;1300409;Barcelos;1300189;1311936;1;Comunidade Indígena Piloto;130040905000252;Rural;7;5;130040900153;Comunidade Indígena Piloto;;;;;;;2535;2;48531;1;1;-0.894963;-62.985991
13;Amazonas;1304203;Tefé;1300191;1311989;1;Aldeia Indígena Projeto MAPI - Ramal do Pavão;130420305000133;Rural;5;5;130420300017;Aldeia Indígena Projeto MAPI - Ramal do Pavão;;;;;;;1771;2;52530;2;1;-3.491624139;-64.63729483
13;Amazonas;1300060;Amaturá;1300194;1311546;1;Comunidade Indígena Nova Jesuânia;130006005000064;Rural;7;5;130006000029;Aldeia Indígena Nova Jesuania;;;;;;;;;;;1;-3.385179306;-68.43147094
13;Amazonas;1301209;Coari;1300196;1311471;1;Aldeia Indígena São José da Fortaleza;130120905000182;Rural;8;5;130120900089;Aldeia Indígena São Jose Da Fortaleza;;;;;;;3386;2;53097;1;1;-3.672686083;-63.69926553
13;Amazonas;1300805;Borba;1300201;1312359;1;Aldeia Indígena Canumã;130080520000016;Rural;5;5;130080500172;Aldeia Indígena Vila Canumã;;;;;;;2431;2;;;1;-4.040495962556182;-59.08062538235278
13;Amazonas;1302801;Maraã;1300207;1311820;1;Aldeia Indígena Nova Olinda;130280105000064;Rural;5;5;130280100066;Aldeia Indígena Comunidade Nova Olinda;;;;;;;4982;2;49963;2;1;-2.829755556;-64.70293992
13;Amazonas;1304062;Tabatinga;1300208;1311844;1;Aldeia Indígena Nova Vila I;130406205000173;Rural;7;5;130406200063;Aldeia Indígena Vila Nova I;;;;;;;4982;2;49963;2;1;-3.998204;-69.43742169
13;Amazonas;1300086;Anamã;1300210;1310319;1;Aldeia Indígena Nova Esperança;130008605000029;Rural;5;5;130008600028;Aldeia Indígena Bela Vista;;;;;;;2525;1;52178;1;1;-3.667329972;-61.50460944
13;Amazonas;1303809;São Gabriel da Cachoeira;1300214;1310452;1;Comunidade Indígena Tapajós;130380905000475;Rural;5;5;130380900477;ALdeia Indígena Tapajos;;;;;;;3200;2;50793;1;1;-0.180780583;-67.00834258
13;Amazonas;1300607;Benjamin Constant;1300216;1311090;1;CoMunidade Indígena Nova Vida;130060705000054;Rural;8;5;130060700014;Aldeia Indígena Nova Vida;;;;;;;2769;1;49876;1;1;-4.404762139;-69.85964311
13;Amazonas;1300409;Barcelos;1300217;1310489;1;Aldeia Indígena Nova Jerusalém;130040905000211;Rural;5;5;130040900100;Aldeia Indígena Padauari / Nova Jerusalém;;;;;;;2481;2;52608;1;1;0.675970333;-64.17481153
13;Amazonas;1303908;São Paulo de Olivença;1300221;1310642;1;Aldeia Indígena Kokama Deus me Ajude;130390815000044;Rural;5;5;130390800064;Aldeia Indígena Kokama Deus Me Ajude;;;;;;;2750;1;48388;1;1;-4.223307250000001;-69.43036394
13;Amazonas;1300300;Autazes;1300223;1311635;1;Aldeia Indígena Iguapenu;130030005000069;Rural;8;5;130030000004;Aldeia Indígena Guapenu;;;;;;;4982;2;49963;2;1;-3.517912639;-59.16686311
13;Amazonas;1302702;Manicoré;1300225;1311354;1;Aldeia Indígena Vista Nova;130270205000229;Rural;5;5;130270200076;Aldeia Indígena Vista Nova;;;;;;;3206;2;47082;2;1;-6.178291583;-61.77111028
13;Amazonas;1300409;Barcelos;1300230;1310447;1;Comunidade Indígena Cumaru;130040905000193;Rural;5;5;130040900064;Comunidade Indígena Cumaru;;;;;;;317;2;48517;1;1;-0.603309778;-63.38555578
13;Amazonas;1303809;São Gabriel da Cachoeira;1300248;1311722;1;Comunidade Indígena Areal;130380905000471;Rural;5;5;130380900473;Aldeia Indígena Comunidade do Areal;;;;;;;4982;2;49963;2;1;-0.150804694;-66.95180478
13;Amazonas;1302603;Manaus;1300250;1312293;1;Comunidade Indígena Terra Preta;130260305000188;Rural;8;5;130260300038;Comunidade Indígena Terra Preta;;;;;;;4982;2;49963;2;1;-2.921071333;-60.46739478
13;Amazonas;1304203;Tefé;1300252;1311206;1;Comunidade Indígena Emade (Agrovila Projeto Mapi);130420305000130;Rural;5;5;130420300014;Comunidade Indígena da EMADE;;;;;;;3854;1;52530;2;1;-3.478045306;-64.63343933
13;Amazonas;1304237;Tonantins;1300258;1310657;1;Aldeia Indígena Novo Israel;130423705000127;Rural;5;5;130423700002;Aldeia Indígena São José do Amparo;;;;;;;2583;2;47084;2;1;-2.753220861;-67.58309861
13;Amazonas;1300300;Autazes;1300261;1310575;1;Aldeia Indígena do Igarapé Açu;130030005000135;Rural;8;5;130030000125;Aldeia Indígena do Igarapé Açu;;;;;;;2447;1;49104;1;1;-3.603709944;-59.39741164
13;Amazonas;1303205;Novo Airão;1300263;1310368;1;Aldeia Indígena Bom Jesus;130320505000095;Rural;7;5;130320500040;Aldeia Indígena Bom Jesus;;;;;;;4982;2;49963;2;1;-2.122690722;-61.19726536
13;Amazonas;1301605;Fonte Boa;1300264;1310419;1;Aldeia Indígena São Francisco Do Buiucu Grande;130160505000100;Rural;8;5;130160500019;Aldeia Indígena São Francisco Do Buiucu Grande;;;;;;;4982;2;49963;2;1;-2.472363722;-66.87236486
13;Amazonas;1302108;Japurá;1300269;1311012;1;Bairro Marapari;130210805000062;Rural;8;5;130210800028;Aldeia Indígena Mapari;;;;;;;4982;2;49963;2;1;-1.88370325;-66.99221994
13;Amazonas;1301605;Fonte Boa;1300270;1310523;1;Aldeia Indígena Boca do Mucura;130160505000067;Rural;8;5;130160500006;Aldeia Indígena Boca do Mucura;;;;;;;3808;1;48106;1;1;-2.493133361;-66.12362908
13;Amazonas;1304203;Tefé;1300279;1310714;1;Aldeia Indígena Barreirinha do Caiambé;130420305000137;Rural;8;5;130420300020;Aldeia Indígena Barreirinha do Caiambé;;;;;;;3857;1;48194;2;1;-3.647740472;-64.5271435
13;Amazonas;1300409;Barcelos;1300282;1312339;1;Aldeia Indígena Canafé;130040905000218;Rural;5;5;130040900079;Aldeia Indígena Canafé;;;;;;;2654;2;51091;1;1;-0.415251389;-64.28462547
13;Amazonas;1303809;São Gabriel da Cachoeira;1300283;1312128;1;Vila Amazônino (Estrada de Camanaus);130380905000555;Rural;8;;;;;;;;;;;;;;1;-0.148228667;-67.01360044
13;Amazonas;1304260;Uarini;1300286;1312287;1;Aldeia Indígena Aiuca;130426005000033;Rural;5;5;130426000031;Aldeia Indígena São Francisco do Aiuca;;;;;;;1771;2;52530;2;1;-2.798292222;-65.13640069
13;Amazonas;1303205;Novo Airão;1300289;1310116;1;Comunidade Indígena Maku Itá;130320505000122;Rural;7;5;130320500058;Comunidade Indígena Maku Ita;;;;;;;4982;2;49963;2;1;-2.613930444;-60.96258439
13;Amazonas;1301209;Coari;1300293;1312125;1;Aldeia Indígena São Sebastião do Patoá;130120905000186;Rural;8;5;130120900085;Aldeia Indígena São Sebastião Do Patoá;;;;;;;2431;2;;;1;-4.090106361;-63.27408275
13;Amazonas;1304203;Tefé;1300296;1311715;1;Comunidade Indígena Ribeirinha do Miriti;130420305000184;Rural;7;5;130420300102;Comunidade Indígena Ribeirinha do Miriti;;;;;;;1771;2;52530;2;1;-3.649067694;-64.55355144
13;Amazonas;1301605;Fonte Boa;1300303;1310944;1;Aldeia Indígena Santa União;130160505000073;Rural;8;5;130160500012;Aldeia Indigena Santa União;;;;;;;3254;2;47817;2;1;-2.323998861;-66.64751297
13;Amazonas;1300607;Benjamin Constant;1300307;1311966;1;Aldeia Indígena Novo Oriente;130060705000055;Rural;8;5;130060700015;Aldeia Indígena Novo Oriente;;;;;;;1676;2;49963;2;1;-4.394702278;-69.96120694
13;Amazonas;1301209;Coari;1300308;1311506;1;Aldeia Indígena Vista Alegre do Samambaia;130120905000188;Rural;8;5;130120900087;Aldeia Indígena Samambaia;;;;;;;3204;2;49028;1;1;-4.31835475;-63.35666425
13;Amazonas;1304203;Tefé;1300315;1311683;1;Aldeia Indígena Boará;130420305000144;Rural;8;5;130420300027;Aldeia Indígena Boara;;;;;;;3860;1;48807;1;1;-3.352641611;-64.64068292
13;Amazonas;1303700;Santo Antônio do Içá;1300316;1310951;1;Comunidade Indígena Porto Gama;130370005000122;Rural;8;5;130370000041;Aldeia Indígena Porto Gama;;;;;;;2708;1;48760;1;1;-3.312203056;-67.92507108
13;Amazonas;1304062;Tabatinga;1300321;1312219;1;Comunidade Indígena São Sebastião;130406205000177;Rural;7;5;130406200065;Comunidade Indígena São Sebastião;;;;;;;1771;2;52530;2;1;-4.233187028;-69.88969033
13;Amazonas;1300607;Benjamin Constant;1300323;1312212;1;Comunidade Indígena de Santa Rita;130060705000070;Rural;8;5;130060700030;Aldeia Indígena Santa Rita;;;;;;;2776;1;49144;1;1;-4.383539528;-69.98298456
13;Amazonas;1302306;Jutaí;1300329;1310918;1;Aldeia Indígena São Francisco da Ressaca Grande;130230605000129;Rural;5;5;130230600075;Aldeia Indígena São Francisco Ressaca Grande;;;;;;;3803;1;52136;1;1;-2.757053944;-66.85744458
13;Amazonas;1303908;São Paulo de Olivença;1300333;1311082;1;Aldeia Indígena Bom Jesus II;130390805000040;Rural;8;5;130390800018;Aldeia Indígena Bom Jesus do Passe;;;;;;;2646;1;48137;1;1;-3.458349972;-68.80060497
13;Amazonas;1302603;Manaus;1300342;1312145;1;Comunidade Indígena Kambeba;130260305000197;Rural;8;;;;;;;;;;2431;2;;;1;-2.821260111;-60.50108483
13;Amazonas;1302603;Manaus;1300344;1310968;1;Aldeia Indígena Três Unidos;130260305000230;Rural;5;5;130260300048;Aldeia Indígena Três Unidos;;;;;;;4982;2;49963;2;1;-2.820792;-60.503574720456555
13;Amazonas;1300607;Benjamin Constant;1300348;1311625;1;Aldeia Indígena Esperança do Solimões;130060705000104;Rural;8;5;130060700040;Aldeia Indígena Nova Esperança do Solimões;;;;;;;;;;;1;-4.344158361;-69.97291511
13;Amazonas;1300508;Barreirinha;1300349;1311678;1;Comunidade Indígena do Pirai;130050815000008;Rural;5;5;130050800307;Aldeia Indígena Vila Pirai;;;;;;;2431;2;;;1;-3.073702444;-57.16480972
13;Amazonas;1302702;Manicoré;1300353;1310762;1;Aldeia Indígena Terra Preta Piquiá;130270205000102;Rural;8;5;130270200013;Aldeia Indígena Terra Preta;;;;;;;2554;1;49393;1;1;-5.689412056;-60.81336369
13;Amazonas;1300631;Beruri;1300356;1310827;1;Aldeia Indígena São Raimundo do Lago Jenipapo;130063105000079;Rural;8;5;130063100014;Aldeia Indígena São Raimundo do Lago Genipapo;;;;;;;2544;2;50099;2;1;-4.926893944;-62.47349383
13;Amazonas;1300029;Alvarães;1300363;1312102;1;Aldeia São Jorge Ponta da Castanha;130002905000034;Rural;8;5;130002900008;Aldeia Indígena Ponta da Castanha;;;;;;;3844;2;48193;1;1;-3.531609389;-64.96791272
13;Amazonas;1304237;Tonantins;1300370;1310792;1;Aldeia Indígena Bom Futuro do Rio Solimões;130423705000100;Rural;8;5;130423700053;Aldeia Indígena Bom Futuro;;;;;;;2690;1;49669;1;1;-2.763593639;-67.64117828
13;Amazonas;1300680;Boa Vista do Ramos;1300372;1311816;1;Comunidade Indígena do Aningá;130068005000040;Rural;7;5;130068000025;Comunidade Indigena do Aninga;;;;;;;2431;2;;;1;-3.015814583;-57.47937856
13;Amazonas;1302603;Manaus;1300373;1312411;1;Aldeia Indígena Projeto de Assentamento São Sebastião;130260305000025;Rural;5;8;130260300005;Agrovila do PA São Sebastião;;;;;;;;;;;1;-2.968581028;-60.19600094
13;Amazonas;1300607;Benjamin Constant;1300374;1312455;1;Aldeia Indígena Bom Intento 2;130060705000111;Rural;7;5;130060700056;Aldeia Indígena Bom Intento II;;;;;;;4982;2;49963;2;1;-4.333400861000001;-70.01142353
13;Amazonas;1300300;Autazes;1300379;1310239;1;Comunidade Ribeirinha Novo Mastro;130030010000025;Rural;5;;130030000027;Comunidade Ribeirinha Novo Mastro;;;;;;;;;;;1;-3.383364778;-59.13371856
13;Amazonas;1302603;Manaus;1300383;1310389;1;Comunidade Indígena Nova Esperança;130260305000190;Rural;5;5;130260300054;Comunidade Indígena Nova Esperança;;;;;;;2418;1;49416;1;1;-2.747223639;-60.42998497
13;Amazonas;1301209;Coari;1300384;1312355;1;Aldeia Indígena São Sebastião da Liberdade;130120905000161;Rural;8;5;130120900078;Aldeia Indígena São Sebastião Da Liberdade;;;;;;;4533;2;49032;1;1;-3.701617833;-63.48738436
13;Amazonas;1300029;Alvarães;1300386;1310862;1;Comunidade Indígena São Sebastião do Baú;130002905000058;Rural;5;5;130002900039;Aldeia Indígena Comunidade do Baú;;;;;;;2431;2;;;1;-3.286799028;-64.80842228
13;Amazonas;1300029;Alvarães;1300388;1310371;2;Aldeia Indígena Kanariá;130002905000064;Rural;8;5;130002900010;Aldeia Indígena Kanariá;;;;;;;2431;2;;;1;-3.093782139;-64.93251347
13;Amazonas;1300300;Autazes;1300389;1310188;1;Aldeia Indígena Novo Mastro;130030010000025;Rural;5;;130030000027;Comunidade Ribeirinha Novo Mastro;;;;;;;;;;;1;-3.383716301595063;-59.13461341330395
13;Amazonas;1301001;Carauari;1300391;1311461;1;Aldeia Indígena Taquara;130100105000105;Rural;8;5;130100100036;Aldeia Indígena Comunidade Taquara;;;;;;;3868;1;49435;1;1;-4.933894694;-66.92943886
13;Amazonas;1304203;Tefé;1300393;1310203;1;Aldeia Indígena Vila Nova;130420305000188;Rural;7;5;130420300105;Comunidade Indígena Vila Nova;;;;;;;1771;2;52530;2;1;-3.456551833;-64.48790817
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300394;1312171;1;Aldeia Indígena Nova Esperança;130360105000078;Rural;5;5;130360100014;Aldeia Indigena Nova Esperança;;;;;;;3560;2;48158;1;1;0.477229389;-64.56717572
13;Amazonas;1303809;São Gabriel da Cachoeira;1300395;1310703;1;Comunidade Indígena Aparecida (Estrada de Camanaus);130380905000555;Rural;8;;;;;;;;;;;;;;1;-0.150532333;-67.00730144
13;Amazonas;1301605;Fonte Boa;1300396;1310332;1;Aldeia Indígena Glória;130160505000078;Rural;8;5;130160500017;Aldeia Indígena Gloria;;;;;;;4982;2;49963;2;1;-2.644569806;-65.98486797
13;Amazonas;1302306;Jutaí;1300397;1311011;1;Aldeia Indígena Batedor;130230605000096;Rural;8;5;130230600038;Aldeia Indígena Batedor;;;;;;;3767;1;51706;1;1;-3.482592444;-67.4361425
13;Amazonas;1300631;Beruri;1300403;1311066;1;Aldeia Indígena Deus é Amor;130063105000077;Rural;8;5;130063100013;Aldeia Indígena Deus é Amor;;;;;;;2543;1;49157;1;1;-4.766243972;-62.16405503
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300419;1312283;1;Aldeia Indígena Aiari;130360105000079;Rural;5;5;130360100013;Aldeia Indígena Aiari;;;;;;;4982;2;49963;2;1;-0.062841306;-66.12801642
13;Amazonas;1303908;São Paulo de Olivença;1300424;1312151;1;Aldeia Indígena Kambeba Tupy 1;130390815000025;Rural;7;5;130390800032;Comunidade Indígena Tupy 1;;;;;;;4982;2;49963;2;1;-4.209376417;-69.41626022
13;Amazonas;1302603;Manaus;1300428;1310456;1;Comunidade Indígena Nossa Senhora do Livramento;130260305000023;Rural;5;5;130260300066;Aldeia Indígena Livramento;;;;;;;;;;;1;-3.031244139;-60.18120042
13;Amazonas;1301159;Careiro da Várzea;1300429;1312364;1;Comunidade Indígena Ribeirinha Monte Sinai;130115905000154;Rural;7;5;130115900072;Aldeia Indígena Monte Sinai;;;;;;;;;;;1;-3.35750975;-59.29730678
13;Amazonas;1302900;Maués;1300430;1312302;1;Comunidade Indígena Filadélfia;130290015000100;Rural;7;5;130290000102;Comunidade indígena Filadélfia;;;;;;;4982;2;49963;2;1;-3.895178028;-57.1718065
13;Amazonas;1304203;Tefé;1300432;1311887;1;Comunidade Indígena Andiroba;130420305000147;Rural;5;5;130420300118;Comunidade Indígena Andiroba;;;;;;;1771;2;52530;2;1;-3.475126306;-64.68635419
13;Amazonas;1304104;Tapauá;1300438;1311524;1;Aldeia Indígena Limoeiro;130410405000110;Rural;8;5;130410400032;Aldeia Indígena Limoeiro;;;;;;;1765;2;52132;1;1;-6.387733056;-65.24801447
13;Amazonas;1303908;São Paulo de Olivença;1300445;1311007;1;Aldeia Indígena Nova Prosperidade;130390815000039;Rural;7;5;130390800060;Aldeia Indígena Nova Prosperidade;;;;;;;2676;2;51886;2;1;-3.553567833;-69.36142194
13;Amazonas;1304203;Tefé;1300449;1310743;1;Aldeia Indígena São Francisco do Jenipapo;130420305000185;Rural;7;5;130420300103;Comunidade Indígena Jenipapu;;;;;;;1771;2;52530;2;1;-3.496597083;-64.45353561
13;Amazonas;1304203;Tefé;1300450;1310053;1;Aldeia Indígena Patauá;130420305000140;Rural;8;5;130420300023;Aldeia Indígena Patauá;;;;;;;3855;1;50570;1;1;-3.490790806;-64.75807789
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300451;1310631;1;Comunidade Indígena Ilha do Chile;130360105000113;Rural;8;5;130360100081;Aldeia Indígena ilha do Chile;;;;;;;3191;2;49963;2;1;-0.420960528;-65.12536333
13;Amazonas;1304203;Tefé;1300455;1310897;1;Aldeia Indígena Severino;130420305000168;Rural;8;5;130420300061;Aldeia Indígena Comunidade Sivirino;;;;;;;1771;2;52530;2;1;-3.717321333;-64.64599247
13;Amazonas;1304260;Uarini;1300456;1310022;1;Aldeia Indígena Tucano;130426005000043;Rural;8;5;130426000023;Aldeia Indígena Ramal do Tucano;;;;;;;1771;2;52530;2;1;-2.959320278;-65.24833833
13;Amazonas;1303809;São Gabriel da Cachoeira;1300457;1311716;1;Comunidade Indígena Boa Esperança (Br 307);130380905000476;Rural;5;5;130380900478;Aldeia Indígena Boa Esperança;;;;;;;;;49753;2;1;-0.124949556;-67.03240761
13;Amazonas;1304203;Tefé;1300459;1311708;1;Aldeia Indígena Nova Esperança do Arauiri;130420305000138;Rural;8;5;130420300021;Aldeia indígena Nova Esperança;;;;;;;3858;1;50858;2;1;-3.364866528;-64.56381475
13;Amazonas;1302702;Manicoré;1300462;1311394;1;Aldeia Indígena Kamaywa;130270205000264;Rural;5;5;130270200116;Aldeia Indígena Kamaiuá;;;;;;;2557;1;47421;1;1;-5.768716417;-61.45148353
13;Amazonas;1301605;Fonte Boa;1300469;1312015;1;Comunidade Indígena Felicidade;130160505000143;Rural;5;5;130160500085;Comunidade Ribeirinha Indígena Felicidade;;;;;;;4982;2;49963;2;1;-2.251094639;-66.63338639
13;Amazonas;1300508;Barreirinha;1300471;1311918;1;Comunidade Indígena do Ipiranga;130050815000110;Rural;8;5;130050800293;Aldeia Indígena São Francisco do Ipiranga;;;;;;;2431;2;;;1;-3.13735;-57.10648008
13;Amazonas;1303601;Santa Isabel do Rio Negro;1300472;1311236;1;Aldeia Indígena Campina do Rio Preto;130360105000125;Rural;5;5;130360100076;Aldeia Indígena Campina do Rio Preto;;;;;;;2118;2;48383;1;1;-0.104934056;-64.10924886
13;Amazonas;1303908;São Paulo de Olivença;1300474;1310228;1;Aldeia Indígena São Tomás;130390805000075;Rural;5;5;130390800054;Aldeia Indígena São Tomas;;;;;;;4528;2;52508;2;1;-3.458178306;-68.79445167
13;Amazonas;1303908;São Paulo de Olivença;1300479;1310249;1;Aldeia Indígena Curupaiti;130390805000069;Rural;5;5;130390800050;Aldeia Indígena Curupaiti;;;;;;;2643;1;52748;1;1;-3.42099875;-68.9929205
13;Amazonas;1300409;Barcelos;1300482;1310756;1;Aldeia Indígena Cauburis;130040905000241;Rural;5;5;130040900077;Aldeia Indígena Cauburis;;;;;;;2505;2;48532;1;1;-1.174379861;-62.51109142
13;Amazonas;1301605;Fonte Boa;1300498;1311859;1;Aldeia Indígena Santa Rita do Badejo;130160505000066;Rural;8;5;130160500005;Aldeia Indígena Santa Rita do Badejo;;;;;;;3806;1;48117;1;1;-2.531744194;-65.85249511
13;Amazonas;1304237;Tonantins;1300503;1311083;1;Aldeia Indígena São Lázaro;130423705000047;Rural;8;5;130423700018;Aldeia Indígena São Lázaro;;;;;;;1786;1;50046;1;1;-2.755111806;-67.61403903
13;Amazonas;1303106;Nova Olinda do Norte;1300504;1312178;1;Comunidade Indígena Vila São Jorge;130310605000083;Rural;7;5;130310600058;Aldeia Indígena Vila São Jorge;;;;;;;4982;2;49963;2;1;-3.687850722;-58.23393581
13;Amazonas;1300060;Amaturá;1300508;1311551;1;Comunidade Indígena São Sebastião;130006005000062;Rural;7;5;130006000027;Aldeia Indígena São Sebastião;;;;;;;2431;2;;;1;-3.397963028;-68.46476333
